2.135875238971215229e+00,-1.061343298255146061e+00,8.491607978818617539e+02,3.575624554095533085e+02
3.261374451435445465e+00,5.190632550658856870e-01,9.228910073339244491e+02,7.022562225639347844e+02
1.712144600753070955e+00,-1.074279585840116846e+00,8.640668462938916718e+02,3.187852446727368374e+02
nan,nan,7.060245014819588505e+02,2.777350301214125921e+02
nan,nan,1.642575745929804043e+02,2.093367809385539147e+02
2.791908124782688461e+00,-5.343891942911038750e-01,8.921755443563106382e+02,4.856486565058294218e+02
nan,nan,1.166371639825240152e+02,4.312320303985286785e+01
3.382789945605542581e+00,-1.076777291899488898e+00,7.313105546237725321e+02,4.515821064224545580e+02
4.673552868121777060e+00,6.706378461008382086e-01,5.907508738722797261e+02,8.247162092236583248e+02
nan,nan,7.023726884764531064e+01,1.785793822283583410e+01
nan,nan,4.051022147328795313e+02,1.059375385861187624e+03
4.032490422091065341e+00,-5.874076590071807269e-01,6.973134779454979935e+02,5.701682698889154608e+02
nan,nan,3.547037090273452122e+02,2.134575545360114290e+02
4.442798800523476643e+00,-7.237050073554656127e-01,6.303073909025146122e+02,5.569506742237276740e+02
nan,nan,7.631105280818879919e+02,2.057327711706347486e+02
2.430901572670709221e-01,1.378697756878734193e+00,6.361699067732367041e+01,7.872090704353316823e+02
nan,nan,3.217497103797689419e+02,2.352410580302756102e+02
4.018555996934136232e+00,9.693453929033523098e-01,9.001795687104672652e+02,8.349732895801535051e+02
5.669028483940323326e+00,6.645720881072892938e-01,3.175328742279545509e+02,7.589329447507486748e+02
1.742468127721044091e+00,1.135965638152619972e+00,1.176719153012953711e+03,7.215880120178990182e+02
nan,nan,1.193604009960570465e+03,2.295297578560370937e+02
4.389911392920907929e+00,-2.877351943298028444e-02,6.555103648850055151e+02,6.877072994304104441e+02
nan,nan,3.779751890166567705e+02,1.236894247425085211e+02
5.017180841356336796e-01,-2.660337168143042663e-01,2.277945613106349469e+02,5.043515478137380796e+02
nan,nan,7.848515081671076814e+02,2.436904312792505891e+02
nan,nan,1.207877506428158370e+02,9.247739991980695322e+02
nan,nan,8.639535311276341645e+02,5.975663752256599537e+01
nan,nan,9.182501065508712372e+02,1.046909441731499555e+03
nan,nan,6.835247720084679486e+02,9.280286149060619891e+02
2.362903202412166836e-01,8.438491493551145695e-01,1.665756484770766974e+02,7.131965544541882309e+02
nan,nan,6.355832495488900804e+02,1.652032846711111631e+02
nan,nan,4.932561985533685345e+01,1.023586655813960306e+03
nan,nan,3.697046705890322755e+02,2.844783143535764793e+02
2.121900132188330179e+00,-1.359047413437445506e+00,6.683161745773952589e+02,3.674116393368850026e+02
nan,nan,1.143009272623126435e+03,2.145157695227642307e+02
5.892702533489000416e+00,-2.176970582016378442e-02,3.571805562893750903e+02,6.262663283243973638e+02
nan,nan,2.356798119859315932e+01,1.012052379072518193e+03
nan,nan,3.112320305175238673e+02,1.494376410635696004e+02
3.017931127827482296e+00,5.042628696565512048e-01,9.594241378508128264e+02,6.778939086109659229e+02
nan,nan,6.892703112140410440e+02,2.220700298686058431e+02
nan,nan,2.809547517031826942e+02,9.310001271036512662e+02
8.068343050120074800e-01,8.531191094814862819e-01,9.268590801515182420e+01,6.817790701973631258e+02
6.082837748136419975e+00,6.097880940371814829e-01,2.585086992505286503e+02,7.124733767714136548e+02
nan,nan,7.453201486128134547e+02,1.191457216609119996e+03
nan,nan,8.634540232603890217e+02,1.146792309160133755e+03
5.805871828474499230e-01,-1.087527960865051435e+00,3.884398456321020490e+02,3.818582516882619871e+02
3.037587691087126007e+00,-5.291783922231645121e-02,9.020152998593483744e+02,5.873251280434155888e+02
5.875096471162023271e+00,-7.214846653383177877e-01,4.251013192345801599e+02,5.099240863156877595e+02
nan,nan,4.069068727075813854e+02,2.017828336626795931e+02
3.408227381563225800e-01,-7.279385628690284715e-01,3.183924177902288761e+02,4.453866914519099964e+02
4.263017524314750339e+00,6.020760330439984820e-01,7.278454916268517536e+02,7.997723836899821208e+02
nan,nan,3.337314959967052346e+02,1.057191045437024513e+03
